Fuel type,license type,driving license,Gear type,Glass,Motor power,Payment method,Previous owners,Number Of Passengers,magnesium_rims,sunroof,Name,Model,Price,scaled_motor_power,normalized_price,brand,type,Alfa Romeo,Audi,BMW,Bus,Cadillac,Chevrolet,Citroen,DAF,Dacia,Daewoo,Daihatsu,Dodge,Fiat,Ford,GMC,Honda,Hyundai,Isuzu,Iveco,Jaguar,Jeep,Kia,Land Rover,Mazda,Mercedes,Mitsubishi,Motorcycle,Nissan,Opel,Peugeot,Renault,Rover,Seat,Skoda,SsangYong,Subaru,Suzuki,Toyota,Truck,Volkswagen,Volvo
1,5,1,3,1,1600.0,1,3,5,20,0,بيجو 307,2006,26000.0,0.45833333333333337,0.16386308422598084,Peugeot,307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,1,1,1,1600.0,1,1,5,20,0,فولكسفاجن باسات,1997,20000.0,0.45833333333333337,0.12436055277209015,Volkswagen,باسات,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,1,1,2500.0,1,1,8,0,0,هونداي كليك,2007,35500.0,0.8333333333333334,0.2264087590279744,Hyundai,كليك,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1400.0,1,0,5,20,0,فولكسفاجن بولو,1997,25000.0,0.375,0.15727932898366573,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,1,1,1900.0,1,1,5,20,0,سكودا اوكتافيا,2018,97000.0,0.5833333333333334,0.6313097064303538,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,1,1,5,0,0,كيا ريو,2014,35000.0,0.375,0.22311688140681685,Kia,ريو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1500.0,0,4,5,20,0,سيت ليون,2017,69000.0,0.41666666666666663,0.4469645596455306,Seat,ليون,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,5,1,3,1,1500.0,1,5,5,20,0,هونداي فيرنا,2007,41000.0,0.41666666666666663,0.2626194128607075,Hyundai,فيرنا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,0,999.0,1,5,5,0,0,ايسوزو ديماكس,2005,65000.0,0.20791666666666667,0.4206295386762702,Isuzu,ديماكس,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,1,1,1,2500.0,0,1,8,0,0,ستروين بيرلينجو,2008,35000.0,0.8333333333333334,0.22311688140681685,Citroen,بيرلينجو,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,1,5,20,0,فورد ترانزيت,1991,35000.0,0.625,0.22311688140681685,Ford,ترانزيت,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1600.0,1,1,5,0,0,اوبل كورسا,2008,39000.0,0.45833333333333337,0.24945190237607726,Opel,كورسا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1600.0,0,0,5,0,0,هونداي سانتافيه,2007,45000.0,0.45833333333333337,0.28895443382996794,Hyundai,سانتافيه,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,1,1,5,20,0,فولكسفاجن كادي,2000,30000.0,0.375,0.19019810519524127,Volkswagen,كادي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,1,1,1400.0,1,0,5,20,0,كيا ريو,2009,35000.0,0.375,0.22311688140681685,Kia,ريو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,1,1,1,1900.0,0,5,5,20,0,رينو كانجو,2010,10000.0,0.5833333333333334,0.05852300034893903,Renault,كانجو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,5,2,1,1,1250.0,1,1,5,20,0,مازدا 3,2015,89000.0,0.3125,0.5786396644918329,Mazda,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1600.0,1,1,5,20,0,اوبل كورسا,2015,55000.0,0.45833333333333337,0.35479198625311903,Opel,كورسا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,1,1,5,20,0,فولكسفاجن ترانسبورتر,2001,40000.0,0.45833333333333337,0.25603565761839236,Volkswagen,ترانسبورتر,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,3,1,2000.0,1,1,5,20,0,هونداي توسان,2016,90000.0,0.625,0.585223419734148,Hyundai,توسان,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1600.0,1,0,7,0,0,اوبل استرا,1998,32000.0,0.45833333333333337,0.2033656156798715,Opel,استرا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1500.0,1,1,5,20,0,بيجو بارتنر,2018,72000.0,0.41666666666666663,0.46671582537247597,Peugeot,بارتنر,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,2500.0,0,2,7,0,20,كيا سبورتاج,2014,75500.0,0.8333333333333334,0.48975896872057884,Kia,سبورتاج,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1600.0,1,3,5,20,0,كيا سبورتاج,2015,107000.0,0.45833333333333337,0.6971472588535049,Kia,سبورتاج,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,1,3,1,1250.0,1,1,5,20,0,سكودا اوكتافيا,2015,90000.0,0.3125,0.585223419734148,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,1,1,7,20,20,اوبل كورسا,2017,58000.0,0.45833333333333337,0.3745432519800644,Opel,كورسا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,1,1,1,1,1900.0,1,3,5,20,0,سكودا اوكتافيا,2008,60000.0,0.5833333333333334,0.3877107624646946,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,0,1,5,20,0,فيات بونتو,2003,20000.0,0.375,0.12436055277209015,Fiat,بونتو,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1600.0,1,2,8,20,0,سكودا اوكتافيا,2014,75000.0,0.45833333333333337,0.48646709109942127,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,2,1,1400.0,1,1,5,0,0,كيا سول,2015,85000.0,0.375,0.5523046435225725,Kia,سول,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1250.0,1,2,5,20,0,فورد فيستا,2016,45000.0,0.3125,0.28895443382996794,Ford,فيستا,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,1600.0,1,5,7,20,0,فولكسفاجن كادي,2012,62500.0,0.45833333333333337,0.4041701505704824,Volkswagen,كادي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,1,1,1,2500.0,1,1,8,0,0,هونداي اكسنت,2002,32000.0,0.8333333333333334,0.2033656156798715,Hyundai,اكسنت,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,1,1,5,20,0,فولكسفاجن كرافتر,2008,49000.0,0.375,0.3152894547992284,Volkswagen,كرافتر,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1400.0,1,2,5,20,0,فورد فوكس,2009,32000.0,0.375,0.2033656156798715,Ford,فوكس,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,1,2,7,20,0,هونداي توسان,2015,83000.0,0.375,0.5391371330379422,Hyundai,توسان,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,0,1400.0,1,3,5,0,0,هونداي i10,2014,39000.0,0.375,0.24945190237607726,Hyundai,i10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1200.0,1,2,5,20,0,كيا فورتي,2010,43500.0,0.29166666666666663,0.27907880096649523,Kia,فورتي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1000.0,1,2,5,20,20,سكودا اوكتافيا,2005,43000.0,0.20833333333333334,0.2757869233453377,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,3,1,1500.0,1,1,5,20,20,هونداي اكسنت,2015,65000.0,0.41666666666666663,0.4206295386762702,Hyundai,اكسنت,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,1,1,5,20,0,فولكسفاجن كادي,2011,90000.0,0.375,0.585223419734148,Volkswagen,كادي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,4,1,1,1,1000.0,0,3,5,0,0,هونداي اكسنت,2013,58000.0,0.20833333333333334,0.3745432519800644,Hyundai,اكسنت,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1000.0,1,1,5,20,0,فورد فيستا,2014,42000.0,0.20833333333333334,0.2692031681030226,Ford,فيستا,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1200.0,1,1,5,0,0,سكودا رابيد,2015,60000.0,0.29166666666666663,0.3877107624646946,Skoda,رابيد,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
